cognitive deficit of deep learning in numerosity	subitizing sense small natural numbers innate cognitive function humans primates responds visual stimuli prior development symbolic skills language arithmetic given successes deep learning dl tasks visual intelligence given primitivity number sense tantalizing question whether dl comprehend numbers perform subitizing somewhat disappointingly extensive experiments type cognitive psychology demonstrate examples-driven black box dl see superficial variations visual representations distill abstract notion natural number task children perform high accuracy confidence failure apparently due learning method cnn computational machinery recurrent neural network capable subitizing exist construct encoding mechanism mathematical morphology cnn convolutional kernels also investigate using subitizing test bed ways aid black box dl cognitive priors derived human insight findings mixed interesting pointing cognitive deficit pure dl measured successes boosting dl predetermined cognitive implements case study dl cognitive computing meaningful visual numerosity represents minimum level human intelligence	negative
early-stopping of scattering pattern observation with bayesian modeling	paper describes new machine-learning application speed small-angle neutron scattering sans experiments method based probabilistic modeling sans one scattering experiments observe microstructures materials two-dimensional patterns plane sans pattern obtained measurements takes long time obtain accurate experimental results sans pattern histogram detected neutrons shortening measurement time propose earlystopping method based gaussian mixture modeling prior generated b-spline regression results experiment using actual sans data carried examine accuracy method confirmed accuracy proposed method converged 4 minutes starting experiment normal sans takes 20 minutes	positive
functional connectivity network analysis with discriminative hub detection for brain disease identification	brain network analysis help reveal pathological basis neurological disorders facilitate automated diagnosis brain diseases exploring connectivity patterns human brain effectively representing brain network always fundamental task computeraided brain network analysis previous studies typically utilize human-engineered features represent brain connectivity networks features may well coordinated subsequent classifiers besides brain networks often equipped multiple hubs i.e. nodes occupying central position overall organization network providing essential clues describe connectivity patterns however existing studies often fail explore hubs brain connectivity networks address two issues propose connectivity network analysis method discriminative hub detection cnhd brain disease diagnosis using functional magnetic resonance imaging fmri data specifically incorporate feature extraction brain networks network-based classification unified model discriminative hubs automatically identified data via ℓ1-norm ℓ2,1-norm regularizers proposed cnhd method evaluated three real-world schizophrenia datasets fmri scans experimental results demonstrate method outperforms several state-of-the-art approaches disease diagnosis also effective automatically identifying disease-related network hubs human brain	positive
deep short text classification with knowledge powered attention	short text classification one important tasks natural language processing nlp unlike paragraphs documents short texts ambiguous since enough contextual information poses great challenge classification paper retrieve knowledge external knowledge source enhance semantic representation short texts take conceptual information kind knowledge incorporate deep neural networks purpose measuring importance knowledge introduce attention mechanisms propose deep short text classification knowledge powered attention stcka utilize concept towards short text cst attention concept towards concept set c-cs attention acquire weight concepts two aspects classify short text help conceptual information unlike traditional approaches model acts like human intrinsic ability make decisions based observation i.e. training data machines pays attention important knowledge also conduct extensive experiments four public datasets different tasks experimental results case studies show model outperforms state-of-the-art methods justifying effectiveness knowledge powered attention	negative
multi-interactive memory network for aspect based multimodal sentiment analysis	fundamental task sentiment analysis aspect-level sentiment analysis aims identify sentiment polarity specific aspect context previous work aspect-level sentiment analysis text-based prevalence multimodal user-generated content e.g text image internet multimodal sentiment analysis attracted increasing research attention recent years context aspect-level sentiment analysis multimodal data often important text-only data various correlations including impacts aspect brings text image well interactions associated text image however related work carried far intersection aspect-level multimodal sentiment analysis fill gap among first put forward new task aspect based multimodal sentiment analysis propose novel multi-interactive memory network mimn model task model includes two interactive memory networks supervise textual visual information given aspect learns interactive influences cross-modality data also self influences single-modality data provide new publicly available multimodal aspect-level sentiment dataset evaluate model experimental results demonstrate effectiveness proposed model new task	negative
generalized distance bribery	bribery problem elections asks whether external agent make distinguished candidate win prevent winning bribing voters problem studied respect weighted swap distance two votes elkind et al 2009 generalize definition introducing bound distance original bribed votes distance measures consider include restriction weighted swap distance variants footrule distance capture realworld models influence external agent may voters study constructive destructive variants distance bribery scoring rules obtain polynomial-time algorithms well np-hardness results case element-weighted swap element-weighted footrule distances give complete dichotomy result class pure scoring rules	positive
symmetry-breaking constraints for grid-based multi-agent path finding	describe new way reasoning symmetric collisions multi-agent path finding mapf 4-neighbor grids also introduce symmetry-breaking constraint resolve conflicts specialized technique allows us identify eliminate single step permutations two currently assigned incompatible paths permutation exactly cost current path one results new collision two agents show addition symmetry-breaking techniques lead exponential reduction size search space cbs popular framework mapf report significant improvements runtime success rate versus cbsh epea* – two recent state-of-the-art mapf algorithms	negative
simulation-based approach to efficient commonsense reasoning in very large knowledge bases	cognitive systems must reason large bodies general knowledge perform complex tasks real world however due intractability reasoning large expressive knowledge bases kbs many ai systems limited reasoning capabilities successful cognitive systems used variety machine learning axiom selection methods improve inference paper describe search heuristic uses monte-carlo simulation technique choose inference steps test efficacy approach large expressive kb cyc experimental results hundreds queries show method highly effective reducing inference time improving question-answering q/a performance	positive
estimating the days to success of campaigns in crowdfunding: a deep survival perspective	crowdfunding emerging mechanism entrepreneurs individuals solicit funding public creative ideas however platforms quite large proportion campaigns projects fail raise enough money backers ’ supports declared expiration date actually urgent predict exact success time campaigns problem well explored due series domain technical challenges paper notice implicit factor distribution backing behaviors positive impact estimating success time campaign therefore present focused study predicting two specific tasks i.e. backing distribution prediction success time prediction campaigns specifically propose seq2seq based model multi-facet priors smp integrate heterogeneous features jointly model backing distribution success time additionally keep change backing distributions smooth backing behaviors increases develop linear evolutionary prior backing distribution prediction furthermore due high failure rate success time campaigns unobservable model censoring phenomenon survival analysis perspective also develop non-increasing prior partial prior success time prediction finally conduct extensive experiments real-world dataset indiegogo experimental results clearly validate effectiveness smp	positive
hers: modeling influential contexts with heterogeneous relations for sparse and cold-start recommendation	classic recommender systems face challenges addressing data sparsity cold-start problems modeling user-item relation essential direction incorporate understand additional heterogeneous relations e.g. user-user item-item relations since user-item interaction often influenced users items form user ’ s/item ’ influential contexts induces important yet challenging issues including modeling heterogeneous relations interactions strength influence users/items influential contexts end design influential-context aggregation units icau aggregate user-user/item-item relations within given context influential context embeddings accordingly propose heterogeneous relations-embedded recommender system based icaus model interpret underlying motivation user-item interactions considering user-user item-item influences experiments two real-world datasets show highly improved recommendation quality made superiority handling cold-start problem addition demonstrate interpretability modeling influential contexts explaining recommendation results	positive
abduction-based explanations for machine learning models	growing range applications machine learning ml multitude settings motivates ability computing small explanations predictions made small explanations generally accepted easier human decision makers understand earlier work computing explanations based heuristic approaches providing guarantees quality terms close solutions cardinality- subset-minimal explanations paper develops constraint-agnostic solution computing explanations ml model proposed solution exploits abductive reasoning imposes requirement ml model represented sets constraints using target constraint reasoning system decision problem answered oracle experimental results obtained well-known datasets validate scalability proposed approach well quality computed solutions	positive
clipped matrix completion: a remedy for ceiling effects	consider problem recovering low-rank matrix clipped observations clipping conceivable many scientific areas obstructs statistical analyses hand matrix completion mc methods recover low-rank matrix various information deficits using principle low-rank completion however current theoretical guarantees low-rank mc apply clipped matrices deficit depends underlying values therefore feasibility clipped matrix completion cmc trivial paper first provide theoretical guarantee exact recovery cmc using trace-norm minimization algorithm furthermore propose practical cmc algorithms extending ordinary mc methods extension use squared hinge loss place squared loss reducing penalty overestimation clipped entries also propose novel regularization term tailored cmc combination two trace-norm terms theoretically bound recovery error regularization demonstrate effectiveness proposed methods experiments using synthetic benchmark data recommendation systems	positive
generation of policy-level explanations for reinforcement learning	though reinforcement learning greatly benefited incorporation neural networks inability verify correctness systems limits use current work explainable deep learning focuses explaining single decision terms input features making unsuitable explaining sequence decisions address need introduce abstracted policy graphs markov chains abstract states representation concisely summarizes policy individual decisions explained context expected future transitions additionally propose method generate abstracted policy graphs deterministic policies given learned value function set observed transitions potentially off-policy transitions used training since restrictions placed value function generated method compatible many existing reinforcement learning methods prove worst-case time complexity method quadratic number features linear number provided transitions |f|2|tr samples| applying method family domains show method scales well practice produces abstracted policy graphs reliably capture relationships within domains	negative
towards better accuracy and robustness with localized adversarial training	technology society grow increasingly dependent computer vision becomes important make sure technologies secure however even today ’ stateof-the-art classifiers easily fooled carefully manipulated images solutions increased robustness manipulated images come expense accuracy natural inputs work propose new training technique localized adversarial training results accurate classification natural adversarial images much 6.5 99.7 respectively	negative
towards sequence-to-sequence reinforcement learning for constraint solving with constraint-based local search	paper proposes framework solving constraint problems reinforcement learning rl sequence-tosequence recurrent neural networks approach constraint solving declarative machine learning problem variable-length input sequence variable-length output sequence predicted using randomly generated instances number constraint violations reward function problem-specific rl agent trained solve problem predicted solution candidate rl agent verified repaired cbls ensure solutions satisfy constraint model introduce framework components discuss early results future applications	positive
melding the data-decisions pipeline: decision-focused learning for combinatorial optimization	creating impact real-world settings requires artificial intelligence techniques span full pipeline data predictive models decisions components typically approached separately machine learning model first trained via measure predictive accuracy predictions used input optimization algorithm produces decision however loss function used train model may easily misaligned end goal make best decisions possible hand-tuning loss function align optimization difficult error-prone process often skipped entirely	positive
adversarial unsupervised representation learning for activity time-series	sufficient physical activity restful sleep play major role prevention cure many chronic conditions able proactively screen monitor chronic conditions would big step forward overall health rapid increase popularity wearable devices pro-vides significant new source making possible track user ’ lifestyle real-time paper propose novel unsupervised representation learning technique called activ-ity2vecthat learns “ summarizes ” discrete-valued ac-tivity time-series learns representations three com-ponents co-occurrence magnitude activ-ity levels time-segment ii neighboring context time-segment iii promoting subject-invariance ad-versarial training evaluate method four disorder prediction tasks using linear classifiers empirical evaluation demonstrates proposed method scales performs better many strong baselines adversarial regime helps improve generalizability representations promoting subject invariant features also show using representations level day works best since human activity structured terms daily routines	negative
acting and planning using operational models	common representation formalisms planning descriptive models abstractly describe actions tailored efficiently computing next state state transition system acting requires operational models describe things rich control structures closed-loop online decision-making using descriptive representations planning operational representations acting lead problems developing verifying consistency different models	positive
one for all: neural joint modeling of entities and events	previous work event extraction mainly focused predictions event triggers argument roles treating entity mentions provided human annotators unrealistic entity mentions usually predicted existing toolkits whose errors might propagated event trigger argument role recognition recent work addressed problem jointly predicting entity mentions event triggers arguments however work limited using discrete engineering features represent contextual information individual tasks interactions work propose novel model jointly perform predictions entity mentions event triggers arguments based shared hidden representations deep learning experiments demonstrate benefits proposed method leading state-of-the-art performance event extraction	positive
red-black heuristics for planning tasks with conditional effects	red-black planning state-of-the-art approach satisficing classical planning red-black planning heuristics heart planner mercury runner-up satisficing track international planning competition ipc 2014 major component four additional planners ipc 2018 including saarplan runner-up agile track mercury ’ exceptional performance amplified fact conditional effects handled planner trivial way simply compiling away conditional effects however important classical planning many domains require efficient modeling	negative
what and where the themes dominate in image	image captioning describe image natural language human benefited advances deep neural network achieved substantial progress performance however perspective human description scene fully considered task recently actually human description scene tightly related endogenous knowledge exogenous salient objects simultaneously implies content description confined known salient objects inspired observation paper proposes novel framework explicitly applies known salient objects image captioning framework known salient objects served themes guide description generation according property known salient object theme composed two components endogenous concept exogenous spatial attention feature specifically prediction word dominated concept spatial attention feature corresponding theme process caption prediction moreover introduce novel learning method distinctive learning dl get specificity generated captions like human descriptions formulates two constraints theme learning process encourage distinctiveness different images particularly reinforcement learning introduced framework address exposure bias problem training testing modes extensive experiments coco flickr30k datasets achieve superior results compared state-of-the-art methods	negative
learning to teach in cooperative multiagent reinforcement learning	collective human knowledge clearly benefited fact innovations individuals taught others communication similar human social groups agents distributed learning systems would likely benefit communication share knowledge teach skills problem teaching improve agent learning investigated prior works approaches make assumptions prevent application teaching general multiagent problems require domain expertise problems apply learning teach problem inherent complexities related measuring long-term impacts teaching compound standard multiagent coordination challenges contrast existing works paper presents first general framework algorithm intelligent agents learn teach multiagent environment algorithm learning coordinate teach reinforcement lectr addresses peer-to-peer teaching cooperative multiagent reinforcement learning agent approach learns advise uses received advice improve local learning importantly roles fixed agents learn assume role student and/or teacher appropriate moments requesting providing advice order improve teamwide performance learning empirical comparisons state-of-the-art teaching methods show teaching agents learn significantly faster also learn coordinate tasks existing methods fail	positive
very hard electoral control problems	important understand outcome election modified agent control structure election electoral control studied many election systems systems winner problem p control np election systems kemeny many desirable properties whose winner problems np thus systems control np fact show typically complete ∑p2 i.e. npnp second level polynomial hierarchy high level complexity approaches perform quite well solving np problems necessarily work ∑p2-complete problems however answer set programming suited express problems ∑p2 present encoding kemeny control	negative
dialoguernn: an attentive rnn for emotion detection in conversations	emotion detection conversations necessary step number applications including opinion mining chat history social media threads debates argumentation mining understanding consumer feedback live conversations currently systems treat parties conversation individually adapting speaker utterance paper describe new method based recurrent neural networks keeps track individual party states throughout conversation uses information emotion classification model outperforms state-of-the-art significant margin two different datasets	negative
adversarial learning for weakly-supervised social network alignment	nowadays common one natural person join multiple social networks enjoy different kinds services linking identical users across multiple social networks also known social network alignment important problem great research challenges existing methods usually link social identities pairwise sample level may lead undesirable performance number available annotations limited motivated isomorphism information paper consider identities social network whole perform social network alignment distribution level insight aim learn projection function minimize distance distributions user identities two social networks also incorporate available annotations learning guidance propose three models snnau snnab snnao learn projection function weakly-supervised adversarial learning framework empirically evaluate proposed models multiple datasets results demonstrate superiority proposals	negative
cubic lstms for video prediction	predicting future frames videos become promising direction research computer vision robot learning communities core problem involves moving object capture future motion prediction object capture specifies objects moving videos motion prediction describes future dynamics motivated analysis propose cubic long short-term memory cubiclstm unit video prediction cubiclstm consists three branches i.e. spatial branch capturing moving objects temporal branch processing motions output branch combining first two branches generate predicted frames stacking multiple cubiclstm units along spatial branch output branch evolving along temporal branch form cubic recurrent neural network cubicrnn experiment shows cubicrnn produces accurate video predictions prior methods synthetic real-world datasets	positive
blameworthiness in strategic games	multiple notions coalitional responsibility focus paper blameworthiness defined principle alternative possibilities coalition blamable statement statement true coalition strategy prevent main technical result sound complete bimodal logical system describes properties blameworthiness one-shot games	negative
polynomial-time probabilistic reasoning with partial observations via implicit learning in probability logics	standard approaches probabilistic reasoning require one possesses explicit model distribution question empirical learning models probability distributions partial observations problem efficient algorithms generally known work consider use bounded-degree fragments “ sum-of-squares ” logic probability logic prior work shown decide refutability fragments polynomial-time propose use fragments decide queries whether given probability distribution satisfies given system constraints bounds expected values show answering queries constraints bounds implicitly learned partial observations polynomial-time well known logic capable deriving many bounds useful probabilistic analysis show furthermore captures key polynomial-time fragments resolution thus fragments also quite expressive	negative
active learning of multi-class classification models from ordered class sets	paper study problem learning multi-class classification models limited set labeled examples obtained human annotator propose new machine learning framework learns multi-class classification models ordered class sets annotator may use express top class choice also competing classes still consideration ordered sets competing classes common example various diagnostic tasks paper first develop strategies learning multi-class classification models examples associated ordered class set information develop active learning strategy considers feedback evaluate benefit framework multiple datasets show class-order feedback active learning reduce annotation cost individually jointly	negative
deep hierarchical graph convolution for election prediction from geospatial census data	geographic information systems ’ gis research widely used within social physical sciences plays crucial role development implementation governments economic education environment transportation policy machine learning methods applied gis datasets uptake powerful deep learning cnn methodologies limited part due challenges posed complex often poorly structured nature data paper demonstrate utility gcnns gis analysis via multi-graph hierarchical spatial-filter gcnn network model context gis systems predict election outcomes using socio-economic features drawn 2016 australian census report marked improvement performance accuracy hierarchical gcnns benchmark generalised linear models standard gcnns especially semi-supervised tasks results indicate widespread potential gis-gcnn research methods enrich socio-economic gis analysis aiding social sciences policy development	positive
online multi-agent pathfinding	multi-agent pathfinding mapf problem moving group agents set target destinations avoiding collisions work study online version mapf new agents appear time several variants online mapf defined analyzed theoretically showing possible create optimal online mapf solver nevertheless propose effective online mapf algorithms balance solution quality runtime number plan changes agent makes execution	negative
fast iterative combinatorial auctions via bayesian learning	iterative combinatorial auctions cas often used multibillion dollar domains like spectrum auctions speed convergence one crucial factors behind choice specific design practical applications achieve fast convergence current cas require careful tuning price update rule balance convergence speed allocative efficiency brero lahaie 2018 recently introduced bayesian iterative auction design settings singleminded bidders bayesian approach allowed incorporate prior knowledge price update algorithm reducing number rounds convergence minimal parameter tuning paper generalize work settings restrictions bidder valuations introduce new bayesian ca design general setting uses monte carlo expectation maximization update prices round auction evaluate approach via simulations cats instances results show bayesian ca outperforms even highly optimized benchmark terms clearing percentage convergence speed	negative
measuring and mitigating unintended bias in text classification	introduce illustrate new approach measuring mitigating unintended bias machine learning models definition unintended bias parameterized test set subset input features illustrate used evaluate text classifiers using synthetic test set public corpus comments annotated toxicity wikipedia talk pages also demonstrate imbalances training data lead unintended bias resulting models therefore potentially unfair applications use set common demographic identity terms subset input features measure bias technique permits analysis common scenario demographic information authors readers unavailable bias mitigation must focus content text mitigation method introduce unsupervised approach based balancing training dataset demonstrate approach reduces unintended bias without compromising overall model quality	negative
path-specific counterfactual fairness	consider problem learning fair decision systems data sensitive attribute might affect decision along fair unfair pathways introduce counterfactual approach disregard effects along unfair pathways incur loss individual-specific information previous approaches method corrects observations adversely affected sensitive attribute uses form decision leverage recent developments deep learning approximate inference develop vae-type method widely applicable complex nonlinear models	positive
tracking logical difference in large-scale ontologies: a forgetting-based approach	paper explores logical difference two ontologies tracked using forgetting-based uniform interpolation ui -based approach idea rather computing entailments one ontology entailed ontology would computationally infeasible strongest entailments entailed ontology computed overcome drawbacks existing forgetting/uniform interpolation tools introduce new forgetting method designed task computing logical difference different versions large-scale ontologies method sound terminating compute uniform interpolants alc-ontologies large snomed ct ncit evaluation shows method achieve considerably better success rates 90 provides feasible approach computing logical difference large-scale ontologies case study different versions snomed ct ncit ontologies shows	positive
fair knapsack	study following multiagent variant knapsack problem given set items set voters value budget item endowed cost voter assigns item certain value goal select subset items total cost exceeding budget way consistent voters ’ preferences since preferences voters items vary significantly need way aggregating preferences order select socially best valid knapsack study three approaches aggregating voters ’ preferences motivated literature multiwinner elections fair allocation way introduce concepts individually best diverse fair knapsack study computational complexity including parameterized complexity complexity restricted domains aforementioned multiagent variants knapsack	negative
identification of causal effects in the presence of selection bias	cause-and-effect relations one valuable types knowledge sought throughout data-driven sciences since translate stable generalizable explanations well efficient robust decision-making capabilities inferring relations data however challenging task two common barriers goal known confounding selection biases former stems systematic bias introduced treatment assignment latter comes systematic bias collection units sample paper consider problem identifiability causal effects confounding selection biases simultaneously present first investigate problem identifiability available data biased prove algorithm proposed bareinboim tian 2015 fact complete namely whenever algorithm returns failure condition identifiability claim causal relation made method generalize setting addition biased data another piece external data available without bias may case subset covariates could measured without bias e.g. census examine problem identifiability combination biased unbiased data available propose new algorithm subsumes current state-of-the-art method based back-door criterion	positive
efficient region embedding with multi-view spatial networks: a perspective of locality-constrained spatial autocorrelations	urban regions places people live work consume entertain study investigate problem learning embedding space regions studying representations regions help us better understand patterns structures dynamics cities support urban planning ultimately make cities livable sustainable efforts made learning embeddings regions existing methods improved incorporating locality-constrained spatial autocorrelations encode-decode framework embedding strategy capable taking account intra-region structural information inter-region spatial autocorrelations end propose learn representations regions via new embedding strategy awareness locality-constrained spatial autocorrelations specifically first construct multi-view i.e. distance mobility connectivity poi-poi networks represent regions addition introduce two properties region embedding spatial autocorrelations global similarity regions ii top-k locality spatial autocorrelations locally approximately reside top k autocorrelated regions propose new encoder-decoder based formulation preserves two properties remaining efficient application exploit learned embeddings predict mobile checkin popularity regions finally extensive experiments real-world urban region data demonstrate effectiveness efficiency method	negative
balancing relevance and diversity in online bipartite matching via submodularity	bipartite matching problems vertices one side bipartite graph paired online variant one side graph available offline vertices side arrive online vertex arrives irrevocable immediate decision made algorithm either match available vertex drop examples problems include matching workers firms advertisers keywords organs patients much literature focuses maximizing total relevance—modeled via total weight—of matching however many real-world problems also important consider contributions diversity hiring diverse pool candidates displaying relevant diverse set ads paper propose online submodular bipartite matching osbm problem goal maximize submodular function f set matched edges objective general enough capture notion diversity e.g. weighted coverage function relevance e.g. traditional linear function —as well many natural objective functions occurring practice e.g. limited total budget advertising settings propose novel algorithms provable guarantees essentially optimal restricted various special cases also run experiments real-world synthetic datasets validate algorithms	positive
cafe: adaptive vdi workload prediction with multi-grained features	virtual desktop infrastructure vdi virtualization technology hosts desktop operating system centralized server data center private public cloud effective resource management crucial importance vdi customers maintaining sufficient virtual machines helps guarantee satisfactory user experience turning spare virtual machines helps save running cost generally existing techniques work passive manner either driving available capacity reactively configuring management schedules manually paper novel proactive resource management approach proposed aims predict vdi pool workload adaptively utilizing coarse fine historical descriptive cafe features specifically aggregate session count pool end users serves basis workload measurement predictive model induction extensive experiments real vdi customers data sets clearly validate effectiveness multi-grained features vdi workload prediction furthermore practical insights identified vdi data analytics also discussed	negative
learning multi-task communication with message passing for sequence learning	present two architectures multi-task learning neural sequence models approach allows relationships different tasks learned dynamically rather using ad-hoc pre-defined structure previous work adopt idea message-passing graph neural networks propose general graph multi-task learning framework different tasks communicate effective interpretable way conduct extensive experiments text classification sequence labelling evaluate approach multi-task learning transfer learning empirical results show models outperform competitive baselines also learn interpretable transferable patterns across tasks	positive
a deep sequential model for discourse parsing on multi-party dialogues	discourse structures beneficial various nlp tasks dialogue understanding question answering sentiment analysis paper presents deep sequential model parsing discourse dependency structures multi-party dialogues proposed model aims construct discourse dependency tree predicting dependency relations constructing discourse structure jointly alternately makes sequential scan elementary discourseunits edus 1 dialogue edu model decides previous edu current one link corresponding relation type predicted link relation type used build discourse structure incrementally structured encoder link prediction relation classification model utilizes local information represents concerned edus also global information encodes edu sequence discourse structure already built current step experiments show proposed model outperforms state-of-the-art baselines	negative
self-paced active learning: query the right thing at the right time	active learning queries labels oracle valuable instances reduce labeling cost many active learning studies informative representative instances preferred expected higher potential value improving model recently results self-paced learning show training model easy examples first gradually harder examples improve performance informative representative instances could easy hard querying valuable hard examples early stage may lead waste labeling cost paper propose self-paced active learning approach simultaneously consider potential value easiness instance try train model least cost querying right thing right time experimental results show proposed approach superior state-of-the-art batch mode active learning methods	negative
covariate shift adaptation on learning from positive and unlabeled data	goal binary classification identify whether input sample belongs positive negative classes usually supervised learning applied obtain classification rule real-world applications conceivable positive unlabeled data accessible learning called learning positive unlabeled data pu learning furthermore practice data distributions likely differ training testing due example time variation domain shift covariate shift dataset shift situation distributions covariates inputs differ training testing input-output relation paper address pu learning problem covariate shift propose importanceweighted pu learning method reveal situations importance-weighting necessary moreover derive convergence rate proposed method mild conditions experimentally demonstrate effectiveness	positive
pareto optimal allocation under compact uncertain preferences	assignment problem one well-studied settings multi-agent resource allocation aziz de haan rastegari 2017 considered problem additional feature agents ’ preferences involve uncertainty particular considered two uncertainty models neither necessarily compact paper focus three uncertain preferences models whose size polynomial number agents items consider several interesting computational questions regard pareto optimal assignments also present general characterization algorithmic results apply large classes uncertainty models	negative
exploiting the contagious effect for employee turnover prediction	talent turnover often costs large amount business time money performance therefore employee turnover prediction critical proactive talent management existing approaches turnover prediction mainly based profiling employees working environments important contagious effect employee turnovers largely ignored end paper propose contagious effect heterogeneous neural network cehnn turnover prediction integrating employee profiles environmental factors importantly influence turnover behaviors co-workers moreover global attention mechanism designed evaluate heterogeneous impact potential turnover behaviors attention mechanism improve interpretability turnover prediction provide actionable insights talent retention finally conduct extensive experiments case studies realworld dataset large company validate effectiveness contagious effect turnover prediction	negative
a model-free affective reinforcement learning approach to personalization of an autonomous social robot companion for early literacy education	personalized education technologies capable delivering adaptive interventions could play important role addressing needs diverse young learners critical time school readiness present innovative personalized social robot learning companion system utilizes children ’ verbal nonverbal affective cues modulate engagement maximize long-term learning gains propose affective reinforcement learning approach train personalized policy student educational activity child robot tell stories using personalized policy robot selects stories optimized child ’ engagement linguistic skill progression recruited 67 bilingual english language learners ages 4–6 years old participate between-subjects study evaluate system three-month deployment schools unique storytelling policy trained deliver personalized story curriculum child personalized group compared engagement learning outcomes non-personalized group fixed curriculum robot baseline group robot intervention personalization condition results show affective policy successfully personalized child boost engagement outcomes respect learning retaining target words well using target syntax structures compared children groups	positive
an improved quasi-polynomial algorithm for approximate well-supported nash equilibria	focus problem computing approximate nash equilibria bimatrix games particular consider notion approximate well-supported equilibria one standard approaches approximating equilibria already known one compute ε-well-supported nash equilibrium time log n/ε2 ε 0 games n pure strategies per player running time referred quasi-polynomial regarding faster algorithms remained open problem many years better running times small values approximation parameter known compute polynomial-time 0.6528-well-supported nash equilibrium paper investigate question propose much better quasi-polynomial time algorithm computes 1/2 ε -well-supported nash equilibrium time log logn1/ε/ε2 ε 0. algorithm based appropriately combining sampling arguments support enumeration solutions systems linear inequalities	negative
relating the structure of a problem and its explanation	ai becomes ubiquitous increasing interest computers able provide explanations conclusions paper proposes exploring relationship structure problem explanation nature challenge introduced series simple constraint satisfaction problems	negative
poll-confident voters in iterative voting	article deals strategic voting incomplete information propose descriptive model inspired political elections information vote intentions electorate comes public opinion polls social network modeled graph voters voters assumed confident poll update communicated results information get relatives social network consider iterative voting model based behavior study associated “ poll-confident ” dynamics context ask question manipulation polling institute	negative
deictic image mapping: an abstraction for learning pose invariant manipulation policies	applications deep reinforcement learning robotics often case want learn pose invariant policies policies invariant changes position orientation objects world example consider pegin-hole insertion task agent learns insert peg one hole would like policy generalize holes presented different poses unfortunately challenge using conventional methods paper proposes novel state action abstraction invariant pose shifts called deictic image maps used deep reinforcement learning provide broad conditions optimal abstract policies optimal underlying system finally show method help solve challenging robotic manipulation problems	negative
re-evaluating adem: a deeper look at scoring dialogue responses	automatically evaluating quality dialogue responses unstructured domains challenging problem adem lowe et al 2017 formulated automatic evaluation dialogue systems learning problem showed model able predict responses correlate significantly human judgements utterance system level system shown beaten word-overlap metrics bleu large margins start question whether adversary game adem model design battery targeted attacks neural network based adem evaluation system show automatic evaluation dialogue systems still long way go adem get confused variation simple reversing word order text report experiments several adversarial scenarios draw counterintuitive scores dialogue responses take systematic look scoring function proposed adem connect linear system theory predict shortcomings evident system also devise attack fool system rate response generation system favorable finally allude future research directions using adversarial attacks design truly automated dialogue evaluation system	negative
